alias_previous_symbol	index
71-7A	22496
JBTS10	22496
OFDYP1	22497
OFD1P1	22497
OFDYP2	22498
OFD1P2	22498
OFD1PY2	22498
OFDYP3	22499
OFD1P3	22499
OFD1PY3	22499
OFD1P19Y	22499
OFD1P19	22499
OFD1PY19	22499
OFDYP4	22500
OFD1P4	22500
OFD1PY4	22500
OFDYP5	22501
OFD1P5	22501
OFD1PY5	22501
OFD1P2	22502
OFDYP6	22502
OFD1P6	22502
OFD1PY6	22502
OFDYP7	22503
OFD1P7	22503
OFD1PY7	22503
OFDYP8	22504
OFD1P8	22504
OFD1PY8	22504
OFDYP9	22505
OFD1P9	22505
OFD1PY9	22505
OFDYP10	22506
OFD1P10	22506
OFD1PY10	22506
OFDYP11	22507
OFD1P11	22507
OFD1PY11	22507
OFDYP12	22508
OFD1P12	22508
OFD1PY12	22508
OFDYP13	22509
OFD1P13	22509
OFD1PY13	22509
OFDYP14	22510
OFD1P14	22510
OFD1PY14	22510
OFDYP15	22511
OFD1P15	22511
OFD1PY15	22511
OFDYP16	22512
OFD1P16	22512
OFD1PY16	22512
C5orf1	22513
OFD1P1	22513
71-7A3	22513
71-7A5	22513
CYorf1	22514
OFD1P18	22514
OFD1PY18	22514
71-7A2	22514
MGEA5	22515
MEA5	22515
NCOAT	22515
E1k	22516
OGDC-E1	22516
OGDH2	22516
KGD1	22516
FLJ10851	22517
KIAA1612	22518
FLJ10826	22518
TPA1	22518
FLJ13491	22520
FLJ37501	22520
C17orf101	22521
FLJ22222	22521
7-60	22522
dJ331H24.1	22524
HMMH	22526
HOGG1	22526
OGH1	22526
MUTM	22526
mimecan	22527
OIF	22527
SLRR3A	22527
O-GLCNAC	22528
HRNT1	22528
MGC22921	22528
FLJ23071	22528
OGT1	22528
MIS18B	22529
hMIS18beta	22529
CT86	22529
cyrano	22530
linc-OIP5	22530
LZP	22531
FLJ39116	22531
GTPBP9	22532
PTD004	22532
THEDC1	22536
FLJ11106	22536
SAST	22536
NOE1	22537
OlfA	22537
AMY	22537
NOELIN	22537
OlfC	22538
NOE2	22538
NOE3	22539
OlfD	22540
GW112	22540
GC1	22540
UNQ564	22542
FLJ00237	22543
DKFZP586L151	22544
HNOEL-iso	22545
OLF44	22545
BHLHB6	22546
bHLHe21	22546
PRKCBP2	22547
BHLHB1	22547
RACK17	22547
OLIGO2	22547
bHLHe19	22547
Bhlhb7	22548
bHLHe20	22548
C10orf75	22549
NCRNA00263	22549
LINC00263	22549
bA34D15.5	22549
FLJ12974	22549
HI-LNC80	22549
LOX-1	22550
SCARE1	22550
CLEC8A	22550
MPRP-1	22551
YKR087C	22551
ZMPOMA1	22551
FLJ33782	22551
osteoadherin	22552
SLRR2C	22552
OMGP	22553
HNF6	22555
HNF6A	22555
HNF-6	22555
OC-2	22556
C6orf156	22558
Em:AC019205.2	22558
KHDC2	22558
OOEP-AS	22559
TMEM122	22565
PLAC1L	22565
FLJ36198	22565
OOSP2A	22565
NTG	22569
KIAA0567	22569
FLJ12460	22569
NPG	22569
MGM1	22569
FLJ22187	22571
MGA3	22571
TMEM10	22572
TMP10	22572
HTMP10	22572
OPCM	22573
OBCAM	22573
IGLON1	22573
MRX60	22576
OPN1	22576
ARHGAP41	22576
OPLA	22577
5-Opase	22577
CBBM	22578
RCP	22578
CBP	22578
COD5	22578
GCP	22579
CBBM	22579
CBD	22579
OPN1MW1	22579
COD5	22579
BCP	22582
BOP	22582
CBT	22582
ECPN	22583
ERO	22583
NMO-1	22583
encephalopsin	22583
PPP1R116	22583
MOP	22584
melanopsin	22584
TMEM13	22585
neuropsin	22585
dJ402H5.1	22585
KOR	22587
OPRK	22587
NOCIR	22588
ORL1	22588
OOR	22588
KOR-3	22588
NOPr	22588
MOR1	22589
PROL1	22590
BPLP	22590
PRL1	22590
GLC1E	22592
FIP2	22592
HYPL	22592
FIP-2	22592
TFIIIA-INTP	22592
NRP	22592
HIP7	22592
OR17-7	22593
OR17-6	22594
OR9-B	22598
TPCR27	22599
HSTPCR27	22599
OLFR1	22600
OR17-4	22600
OR1D6P	22601
OR1D7P	22601
OR17-23	22601
OR11-13	22601
OR11-22	22601
OR17-30	22602
OR17-31	22603
OR1E9P	22604
OR1E5	22604
OR1E6	22604
OR17-2	22604
HGM071	22604
OR17-32	22604
OR13-66	22604
OR1E4	22605
OR17-93	22605
OR17-135	22605
OR1E3P	22606
OR17-210	22606
OR1F4	22607
OR1F6	22607
OR1F7	22607
OR1F8	22607
OR1F9	22607
OR1F5	22607
OR1F10	22607
OR1F13P	22607
Olfmf	22607
OR16-36	22607
OR16-37	22607
OR16-88	22607
OR16-89	22607
OR16-90	22607
OLFMF	22607
OR3-145	22607
OR1F3P	22608
OR1F2	22608
OLFMF2	22608
OR1F12P	22609
hs6M1-35P	22609
OR1F12Q	22609
OR1G2	22610
OR17-209	22610
OR1H1	22611
OST26	22611
OR1I1P	22612
OR19-20	22612
OR1I1Q	22612
hg32	22613
OR1J3	22614
OR1J5	22614
OST044	22614
HTPCRX01	22615
HSHTPCRX01	22615
hg99	22616
MNAB	22616
OR1L2	22617
OR9-C	22617
OR9-D	22618
OR1L5	22619
OR9-E	22619
OR1L7	22620
OR19-6	22622
OR1N3	22624
OR1-26	22624
OR1P1P	22626
OR17-208	22626
OR1Q2	22627
OR1Q3	22627
OST226	22627
OR9-A	22627
HSTPCR106	22627
OST226OR9-A	22627
TPCR106	22627
OR20A1P	22628
OR1R2P	22628
OR1R3P	22628
OR17-1	22628
OST034	22629
OR2A2P	22635
OR2A17P	22635
OST008	22635
OR2A10	22637
OR2A8	22638
OR2A26	22638
OR7-138	22638
OR7-141	22638
HSDJ0798C17	22639
OR2A9	22640
HSDJ0798C17	22640
OR2A12P	22641
OR2A14P	22643
OR2A6	22643
OST182	22643
OR2A28P	22644
OR2A20	22645
OR2A25P	22646
OR2A27	22646
OR2AD1	22649
hs6M1-8P	22649
OR2AE2	22650
OR2AF2P	22651
OR2AG3	22652
OR2AG2P	22653
OR2AJ1P	22656
OR2AJ1Q	22656
OR2AK1P	22657
OR2AP1P	22661
OR2B9	22668
hs6M1-10	22668
OR6-1	22668
OR2B2Q	22668
OR2B3P	22669
OR6-4	22669
hs6M1-22	22670
OR2B6P	22671
OR2B1	22671
OR2B1P	22671
OR2B5	22671
OR6-31	22671
dJ408B20.2	22671
OR5-40	22671
OR5-41	22671
hs6M1-31P	22672
OR2B8	22673
hs6M1-29P	22673
OR2C2P	22676
OLFmf3	22676
OR2C4	22677
OR2C5P	22677
OST742	22677
OR2D1	22678
OR11-610	22678
hg27	22678
OR2E1	22680
OR2E2	22680
hs6M1-9	22680
hs6M1-9p	22680
HS29K1	22680
HSNH0569I24	22680
OR2F4	22681
OR2F5	22681
OR2F3	22681
OR2F3P	22681
OLF3	22681
OR7-140	22681
OR7-139	22681
OR14-60	22681
OR7-1	22682
OST619	22683
hs6M1-25	22683
OR2H6	22687
OR2H8	22687
OR6-2	22687
hs6M1-12	22688
OR6-3	22689
OR2H4	22689
hs6M1-7	22689
dJ80I19.6	22689
OR2H5	22690
hs6M1-13	22690
HS271M21	22690
OR2I1	22691
OR2I3P	22691
OR2I4P	22691
OR2I2	22691
HS6M1-14	22691
OR2J1P	22692
OR6-5	22692
hs6M1-4	22692
dJ80I19.2	22692
OR6-8	22693
hs6M1-6	22693
dJ80I19.4	22693
OR6-6	22694
OR6-9	22695
hs6M1-5	22695
dJ80I19.5	22695
OR2AR1P	22696
HTPCRH06	22696
HSHTPCRH06	22696
OR2L1	22697
OR2L7P	22697
HTPCRX02	22697
HSHTPCRX02	22697
OR2L4P	22698
OR2L12	22698
HTPCRH07	22698
HSHTPCRH07	22698
OR2L11	22700
OR2L5P	22700
OR2L14	22704
OR2M1	22705
OST037	22705
OST423	22706
OR2M2Q	22706
OR2M6	22707
OR2M3P	22707
OST003	22707
HTPCRX18	22708
TPCR100	22708
HSHTPCRX18	22708
OST710	22708
OR2M5P	22709
OR6-7	22711
hs6M1-26	22712
OR7-2	22713
OR2R1	22714
OST058	22714
OST611	22715
OR1-25	22717
OR2T2P	22718
OR2T4Q	22720
OR2T6P	22722
OR2T9	22722
OST703	22722
OR2T7P	22723
OST723	22723
OR2T8P	22724
OR2T11Q	22726
OR2AU1P	22734
hs6M1-24	22734
hs6M1-23	22735
OR2V1P	22736
OST265	22736
OR2V3	22737
OST713	22737
hs6M1-15	22738
hs6M1-30P	22739
OR2W8P	22740
OR2W3P	22740
OST718	22740
OR2W5P	22742
OST722	22742
OR2W7P	22743
OR2Z2	22746
OLFRA03	22747
OR40	22747
OR17-40	22747
OLFRA04	22748
OR228	22748
OR17-228	22748
OR3A6	22749
OR3A7	22749
OR3A8P	22749
OR17-201	22749
OR17-137	22749
OR17-16	22749
OR3A4	22750
OLFRA06	22751
OR25	22751
OR17-25	22751
RP11-64J4.6-001	22751
OR4A20P	22754
OR11-30	22754
OR4A4	22757
OR4A8P	22761
OR4A25P	22763
OR4A16Q	22769
OR4A22P	22770
OST208	22785
hg449	22786
OR4C1	22787
HTPCRX11	22787
HSHTPCRX11	22787
OR4C8P	22788
OR4C17P	22790
OR4C17	22790
OR4C47P	22790
OR4C5P	22791
OR4C5Q	22791
OR4C11P	22796
OR4D3	22807
TPCR16	22807
OST724	22811
OR4D10P	22814
OST711	22814
OR4D11P	22815
OR4E1P	22816
OR4F1	22818
HSDJ0609N19	22818
OR4F2	22819
hs6M1-11	22819
S191N21	22819
OR4F18	22821
OR4F12	22823
OR4F10	22824
OR4F20P	22825
OR4F9P	22825
OR4F14	22827
OR4F19	22830
OR4F11P	22830
OR4F18	22830
OR4F21P	22831
OR4G8P	22834
OLB	22834
OR4G7P	22835
OR4G3	22836
OR4G5P	22836
OLC	22836
OLC-7501	22836
OR4H9P	22840
OR4H10P	22840
OR4H5P	22840
OR4H11P	22840
OR4H5	22840
OR4H7	22840
OR4H7P	22840
OR4H2P	22840
OR4H3P	22840
OR4H11	22840
OR4H2	22840
OR4H3	22840
OR4H1P	22840
OR4H4P	22840
OR4H10	22840
OR4H4	22840
OR4H8P	22840
OR4H8	22840
OR15-71	22840
OR4H6	22840
OR15-82	22840
OR4H9	22840
OR5-39	22840
OR5-84	22840
OR4-114	22840
OR4-115	22840
OR4-119	22840
OR15-69	22840
OR15-80	22840
OR15-81	22840
OR14-58	22840
OR4H12	22841
C14orf14	22841
OR4K3P	22844
OR4K10P	22848
OR4K9P	22849
OR21-1	22850
OR21-2	22851
OR4K15Q	22854
OR4L2P	22857
OR4P3P	22866
OR4Q2P	22868
OR4Q4	22869
C14orf13	22869
OR4S2P	22874
OST725	22874
OR5A1P	22882
OST181	22882
OR5AC1P	22884
HSA1	22885
OR5AK5P	22888
OR5AK3	22890
OR5AL1P	22892
OR5B9P	22906
OR5B9	22906
OR5B5P	22906
OR5B14P	22906
OR5B7P	22906
OR5B7	22906
OR5B8	22906
OR5B8P	22906
OR5B5	22906
OR5B6	22906
OR5B6P	22906
OR8-122	22906
OR8-123	22906
OR6-57	22906
OR6-55	22906
OR3-144	22906
OR912-92	22906
OST073	22907
OR5B13	22908
OST129	22908
OR5B11P	22909
OR5B4P	22909
OR5B10	22909
OR5B11	22909
OR5B18P	22909
OR13-67	22909
OR13-34	22909
OR13-64	22909
OR5B12P	22910
OR5B16	22910
OST743	22910
OR5B20P	22912
OR5BH2P	22920
OST740	22921
OR5BQ2P	22928
OR5BS1	22930
OR5C2P	22932
OR9-F	22932
hRPK-465_F_21	22932
OR5D6P	22933
OR5D10P	22933
OR5D1P	22933
OR5D5P	22933
OR5D12P	22933
OR5D8P	22933
OR5D7P	22933
OR5D9P	22933
OR5D12	22933
OR5D11P	22933
OR5D11	22933
OR11-7a	22933
OR912-91	22933
OR8-127	22933
OR912-47	22933
OR18-44	22933
R5D9P	22933
OR18-17	22933
OR18-42	22933
OR18-43	22933
OR912-94	22933
OR8-125	22933
OR5D3	22934
OR5D4	22934
OR11-8b	22934
OR11-8c	22934
OR5E1	22941
TPCR24	22941
HSTPCR24	22941
OR11-10	22942
OR5G2P	22944
OR11-104	22944
OR93	22944
OR5G6P	22945
OR5G3P	22945
HTPCRX14	22948
HSHTPCRX14	22948
OR5H8P	22955
HSOlf1	22958
OLF1	22958
OR5J1	22959
HTPCRH02	22959
HTPCRX10	22962
HSHTPCRX10	22962
OST262	22966
HTPCRX16	22967
HSHTPCRX16	22967
OST050	22968
OR11-199	22978
OR5M15P	22981
JCG3	22983
JCG1	22984
OST730	22985
OR5R1P	22986
OR5T1P	22988
OR5T3Q	22990
hs6M1-21	22991
OR5W2P	22993
OR5W3P	22993
OR6A2P	22994
OR6A1	22994
OR11-55	22994
OR7-3	22995
OR6B2P	22996
OR6B3P	22997
OR6B3Q	22997
OST267	22998
OR6C67	22999
OST709	23000
OST731	23019
OR6J2	23020
OR6J1P	23020
OR6S1Q	23038
OR6U1P	23040
GPR138	23041
OR6W1	23042
sdolf	23042
OR6Y2	23044
OR7A6P	23045
OR19-3	23045
OLF4p	23045
hg513	23045
OR7A7	23046
OR7A2	23046
hg1003	23046
OR19-18	23046
OLF4p	23046
OR7A12P	23047
OR7A14P	23047
OR7A14	23047
OR7A13P	23047
OR11-7b	23047
OR19-12	23047
OR14-59	23047
OR14-11	23047
HTPCR2	23048
OR7A9P	23049
OST042	23049
HG83	23049
OR19-11	23049
OR7A11	23051
OST527	23051
OR7A4P	23052
OR7A16P	23052
OR7A20P	23052
OR19-134	23052
OR19-1	23052
OR19-146	23052
HTPCRX19	23053
OR7C4	23056
OR19-5	23056
OR7C3	23057
OR19-18	23057
OR7D3P	23058
OR7D3	23058
OR19-A	23058
OR19-4	23059
HTPCRH03	23059
FLJ38149	23059
OR7D4P	23060
hg105	23060
OR19-B	23060
OR7F2P	23063
OR7E51P	23063
OR11-6	23063
hg94	23063
OR7F4P	23064
OR11-11a	23064
OR7F5P	23065
OR11-12	23065
FLJ31393	23065
OR11-11a	23067
OR11-1	23068
OR7E144P	23069
OR11-2	23069
OR7E58P	23070
OR7E79P	23070
OR11-3	23070
OR11-4	23071
OR7E151P	23072
OR11-5	23072
OR7E80P	23073
OR7E42P	23073
OR11-392	23073
OST001	23073
OR7E60P	23074
OR7E17P	23074
OR19-133	23074
OR19-9	23074
OR7E61	23075
OR7E98P	23075
OR19-14	23075
TPCR26	23075
OR7E65	23076
OR19-7	23076
OR7E49P	23077
OR7E127P	23077
OR4DG	23077
OST035	23077
OR6DG	23078
OR3.6	23078
OR7E92P	23079
OR21-3	23079
OR7E24P	23080
OR19-8	23080
HSHT2	23080
OR7E24Q	23080
OR19-C	23081
CIT-B-440L2	23081
OR7E67P	23082
OR7E69P	23082
OR7E70P	23082
OR7E68P	23082
OR1-51	23082
OR1-72	23082
OR1-73	23082
OR912-95	23082
OR7E133P	23083
OR7E107P	23083
OR7E27P	23083
OST128	23083
hg616	23083
OST032	23084
OR7E32P	23085
OST205	23085
hg688	23086
OR7E120	23087
OST018	23087
OR7E119P	23088
OST024	23088
hg533	23089
OR7E76	23090
OST127	23090
OR7E138P	23091
hg611	23091
OR7F6P	23092
OR7E50P	23092
OR7E95P	23092
OR11-20	23092
hg84	23092
OR8-126	23092
OR4-116	23093
OST379	23094
MCEEP	23094
OR7E141	23095
OR7E78P	23096
OR7E78	23096
OR7E132P	23096
OR3-143	23096
OR3-142	23096
OR7E56P	23097
OR2DG	23097
OR3.2	23097
OST013	23097
OR7E59	23098
OR7E137P	23098
OST119	23098
OR7E63P	23099
OR7E64P	23099
OR7E82P	23099
OR7E62	23099
OR2-53	23099
OR7E63	23099
OR7E64	23099
OR7E6P	23100
OR7E20P	23100
hg630	23100
HG630	23100
OR3DG	23100
OR3.3	23100
OR7E134P	23101
OR7E54P	23102
OST185	23102
OR7E88P	23103
OR7E3P	23105
OR7F3P	23105
OR11-9	23105
OR7E123P	23107
OST705	23107
OR7E131P	23109
OR7E102	23116
OR4D12P	23117
OR7E40P	23120
OST215	23120
OST726	23121
OST721	23122
OR7E68P	23123
OR7E71P	23123
OR7E72P	23123
OR7E73P	23123
OR7E74P	23123
OR7E75P	23123
hg674	23123
OR912-109	23123
OR912-46	23123
OR912-108	23123
OR912-110	23123
hg523	23123
OST704	23125
OST733	23126
OST716	23127
OST719	23129
PJCG6	23130
hg500	23131
OR11-1	23131
OST702	23134
OR7E147P	23135
OR7E139P	23135
OR7E150P	23138
OR7G1P	23150
OR19-15	23150
OST260	23151
OST085	23152
OR7H1	23154
OST025	23159
OR8B11P	23162
OR11-561	23162
OR8B4P	23165
OR8B13P	23168
TPCR85	23169
OR8C3P	23173
OR8C4P	23173
OR11-175	23173
OR912-45	23173
OR912-106	23173
OR8D3	23174
OST004	23174
OR8G1P	23178
TPCR25	23178
HSTPCR25	23178
OR8G4	23179
OR8G2	23179
TPCR120	23179
HSTPCR120	23179
ORL206	23179
ORL486	23179
OR8G5P	23181
OR8G6	23181
OR8J2P	23190
OR9A1	23208
HTPCRX06	23208
HSHTPCRX06	23208
OR9A6P	23210
OR9G5	23212
OR9G6	23213
OST714	23220
OR9L2P	23223
OR5BG1P	23224
OR9P2P	23226
OR9Q2P	23228
OR5J6P	23230
OR10A2P	23231
OST363	23231
HTPCRX12	23232
HSHTPCRX12	23232
OR10A4P	23233
OR10A1	23234
OR11-403	23234
JCG6	23234
OR10AC1P	23239
OR10AD1P	23240
OR10AE2P	23241
OR10B2	23247
OR10C2	23248
hs6M1-17	23248
OR10C1P	23248
OR10D2P	23249
OST074	23249
HTPCRX03	23249
OR10D3P	23250
HTPCRX09	23250
OR10D4	23251
OR10D6P	23251
OR10G6P	23258
OR10G6Q	23258
OR10G10P	23261
HGMP07J	23267
HSHGMP07J	23267
OR10J3P	23269
OR10J4P	23270
OST717	23270
OR10J6	23272
OR10P1P	23279
OR10P2P	23279
OR10P3P	23279
OST701	23279
OR10R2Q	23283
OR10W1P	23293
OR10X1P	23294
OR11A2	23297
hs6M1-18	23297
OR22-1	23300
OR11H2P	23301
OR11H8P	23301
C14orf15	23301
OR11H7P	23306
OR11I2P	23309
OR12D1P	23322
hs6M1-19	23322
hs6M1-20	23323
hs6M1-27	23324
OR13C7P	23332
OST706	23332
OR13E2	23338
OST741	23338
OR13I2P	23342
OR5AX1P	23348
OR5AX1	23348
OR5AT1	23349
OR5BF1	23350
OR5BU1P	23351
OR5BU1	23351
OR5U1	23352
hs6M1-28	23352
OR5AY1	23353
OR5AV1	23354
OR5AV1P	23354
OR51A11P	23364
OR51A13	23364
OR51B1P	23366
OR51C3P	23372
OR51C2P	23372
OST734	23372
OR51D1Q	23374
OR51E1P	23375
OR52A3P	23375
GPR164	23375
GPR136	23375
PSGR	23376
OR51F1P	23377
OR51G3P	23382
OR51H1P	23384
OR51J2	23388
OR51J1P	23388
OR51P2P	23393
OR51A12	23398
HPFH1OR	23399
OR52A4	23400
OR52E1P	23409
OR52J4P	23422
OR52L2	23428
OR52M1P	23429
OR52M4	23430
OR52N5Q	23435
OR52P1	23436
OR52W1P	23444
OR52Y2P	23446
OR52Z1P	23447
OR55B2P	23448
OR55C1P	23448
OR56A6	23450
OR56A3P	23450
OR56A5P	23452
OR56B1P	23454
OR56B2	23455
TMEM142A	23458
FLJ14466	23458
CRACM1	23458
C7orf19	23459
TMEM142B	23459
CBCIP2	23459
FLJ12474	23459
FLJ14733	23459
H_NH0514P08.8	23459
TMEM142C	23460
MGC13024	23460
ORC1L	23462
HSORC1	23462
PARC1	23462
ORC2L	23464
ORC3L	23465
IMAGE50150	23465
LATHEO	23465
ORC4L	23466
HsORC4	23466
Orc4p	23466
ORC5L	23467
Orc5p	23467
ORC5T	23467
PPP1R117	23467
ORC6L	23468
AGP-B	23470
AGP-B'	23470
AGP2	23470
HSPC160	23472
adoplin-2	23472
MST095	23472
MSTP095	23472
OS-9	23474
ERLEC2	23474
OSBP1	23475
OSBPL1	23476
KIAA1664	23476
ORP-4	23476
ORP4	23476
OSBPL1B	23477
ORP-1	23477
ORP1	23477
KIAA0772	23478
ORP-2	23478
DFNA67	23478
OSBP3	23479
ORP-3	23479
ORP3	23479
KIAA0704	23479
KIAA1534	23480
ORP5	23480
OBPH1	23480
ORP6	23481
ORP7	23482
MGC71150	23482
OSBP10	23483
ORP8	23483
MST120	23483
MSTP120	23483
ORP-11	23493
ORP11	23493
FLJ13012	23493
FLJ13164	23493
C1orf102	23495
NOR1	23495
C20orf111	23496
dJ1183I21.1	23496
HSPC207	23496
Perit1	23496
Osr1	23496
OSER1-AS1	23497
PRSMG1	23498
GCPL1	23498
OSGEP1	23498
KAE1	23498
TCS3	23498
Qri7	23499
OSGEPL	23499
BDGI	23501
OKL38	23501
C8orf1	23502
hT41	23502
MGC20461	23503
OSMRB	23504
OSMRbeta	23504
ODD	23506
FLJ90037	23507
DC2	23509
OSTCL	23510
DC2L	23510
SH3P2	23518
OSF	23518
bA235O14.1	23518
OSTF1P	23519
HSPC019	23520
GL	23520
OTCase	23524
DFNB22	23525
CT108	23525
LOC653786	23526
DFNB9	23527
FER1L2	23527
DFNB6	23527
mlemp	23528
OTGN	23528
FLJ46346	23528
C12orf64	23529
FLJ90579	23529
C1QTNF15	23530
C1QTNF16	23530
MIAL	23534
MIAL1	23534
FDP	23534
OTOSP	23535
FLJ20113	23537
FLJ40710	23537
C14orf137	23538
FLJ21916	23538
MGC3102	23538
OTDC1	23539
DUBA7	23539
KIAA0459	23540
DUBA4	23540
HSHIN1	23541
KIAA1046	23541
DUBA6	23541
HIN1L	23542
DKFZp761A052	23543
DUBA	23543
FLJ25831	23544
HSHIN6	23544
DUBA2	23544
CGI-77	23545
DUBA5	23545
GS1-251I9.4	23546
C15orf16	23547
OTUD7	23547
CEZANNE2	23547
ZA20D1	23548
CEZANNE	23548
FAM105B	23549
FLJ34884	23549
FAM105A	23550
FLJ11127	23550
NET20	23550
OTX2OS1	23553
OTX2P	23554
LINC01131	23556
OVAL	23556
OVCH	23558
OVTN	23560
MUC9	23561
CHIT5	23561
HOVO1	23562
ZNF339	23564
CHED1	23564
bA504H3.3	23564
HOVO2	23564
CHED	23564
HOVO3	23565
MGC133129	23566
OXA1	23566
OXCT	23567
SCOT	23567
FKSG25	23569
FLJ00030	23569
SCOT-T	23569
OXCT2P	23570
GPCR	23571
TG1019	23571
GPR170	23571
GPR99	23572
GPR80	23572
P2RY15	23572
P2Y15	23572
aKGR	23572
C17orf90	23573
MGC104712	23573
MGC15763	23574
TLDC3	23575
KS	23576
FLJ20604	23576
FASN2D	23576
CEM1	23576
OSR1	23577
KIAA1101	23577
OT	23578
OXT-NPI	23578
OT-NPI	23578
P2X1	23580
DFNA41	23581
P2X2	23581
P2X3	23582
P2X4	23583
P2X5	23584
LRH-1	23584
P2RXL1	23586
P2XM	23586
MGC129625	23586
P2X6	23586
P2X7	23588
MGC20089	23588
P2Y1	23589
SARCC	23589
P2U	23590
NRU	23591
P2Y4	23591
UNR	23591
P2P	23591
P2Y6	23592
P2Y8	23593
P2Y10	23594
P2RY10P2	23595
GPR121P	23596
P2Y10P1	23596
P2Y11	23597
P2Y12	23598
SP1999	23598
HORK3	23598
GPR94	23599
GPR86	23599
FKSG77	23599
P2Y13	23599
GPR105	23600
KIAA0001	23600
LEPRE1	23601
GROS1	23601
LEPRECAN	23601
MGC117314	23601
LEPREL1	23602
FLJ10718	23602
MLAT4	23602
LEPREL1-AS1	23603
LEPREL2	23604
GRCB	23604
HSU47926	23604
LEPREL4	23605
SC65	23605
NO55	23605
P4HA	23608
C-P4Halpha(I)	23608
C-P4Halpha(II)	23609
C-P4Halpha(III)	23611
PO4DB	23613
ERBA2L	23613
PDIA1	23613
PROHB	23613
DSI	23613
GIT	23613
PDI	23613
PO4HB	23613
P4Hbeta	23613
P4H-TM	23614
PHD4	23614
PH4	23614
HIFPH4	23614
FLJ20262	23614
EGLN4	23614
PH-4	23614
PA2G4P	23616
bA102J14.2	23617
PA2G4L5	23617
HsT2542	23618
PA2G4L4	23618
PA2G4L1	23619
PA2G4L2	23620
PA2G4L3	23621
WDR71	23622
FLJ11848	23622
Rpn14	23622
PAB1	23623
PABPC2	23623
PABP1	23623
PABPL1	23623
C20orf119	23624
dJ1069P2.3	23624
PABPC1L1	23624
ePAB	23624
RBM32A	23625
RBM32B	23626
PABPCP1	23628
PABP1	23628
PABPCP4	23629
PABPCP2	23629
PABP2	23629
PABP4	23629
PABPCP3	23630
PABP3	23630
PABPL2	23631
PABPCP5	23631
PABPL1	23637
D3S3192	23637
PABPL3	23641
PABP3	23641
tPABP	23641
iPABP	23642
APP-1	23642
PABP5	23645
CXorf46	23646
OTTHUMG00000021960	23646
OPMD	23647
PABP2	23647
PAB2	23647
ePABP2	23648
C1orf75	23653
TMEM206	23653
FLJ10874	23653
PAC	23653
PACER	23654
PTGS2-AS1	23654
PARK2CRG	23655
FLJ32724	23655
Glup	23655
HAK005771	23655
C4orf28	23659
MGC29898	23659
FLJ10209	23660
KIAA1175	23660
PACS1L	23661
KIAA0602	23661
SDPI	23662
SDPII	23663
SDPIII	23664
HPAD10	23665
PDI1	23665
PDI	23665
PAD1	23665
KIAA0994	23666
PDI2	23666
PDI3	23667
PADI5	23668
PAD	23668
PDI5	23668
PDI4	23668
PEP	23670
PP14	23670
GdA	23670
GdS	23670
GdF	23670
PAEG	23670
GD	23670
MGC138509	23670
MGC142288	23670
PD2	23672
F23149_1	23672
FLJ11123	23672
MDCR	23673
MDS	23673
LIS1	23673
PAFAH	23673
NudF	23673
PAFAH1P1	23674
LIS2	23674
PAFAH1P2	23675
LIS2P	23675
HSD-PLA2	23680
PAG	23681
CBP	23681
GAGEB1	23682
PAGE-1	23682
GAGE-9	23682
CT16.3	23682
GAGEC2	23683
MGC62094	23683
PAGE-2	23683
CT16.4	23683
CT16.5	23684
GAGED1	23685
PAGE-3	23685
CT16.6	23685
GAGEC1	23686
PAGE-4	23686
CT16.7	23686
PAGE-5	23687
CT16.1	23687
CT16.2	23687
C16orf53	23688
MGC4606	23688
GAS	23688
PA1	23688
PH	23689
PAIS	23690
ADE2H1	23690
AIRC	23690
bQB44E15.5	23699
bPG254M11.3	23699
bCX300M20.3	23699
PAIP2A	23700
KIAA1155	23701
FLJ20624	23703
hPIP1	23703
PIP1	23703
bA421M1.5	23703
MAK11	23703
WDR84	23703
PAK65	23704
PAKgamma	23704
MRX30	23705
MRX47	23705
hPAK3	23705
bPAK	23705
PAK7	23707
KIAA1264	23707
PAK5	23708
FLJ21816	23709
FANCN	23709
PALD	23710
KIAA1274	23710
KIAA0992	23711
SIH002	23711
CGI-151	23711
KIAA0270	23713
PALM1	23713
PALM2-AKAP2	23715
C1orf11	23717
FLJ20271	23717
PALML	23717
PAL	23718
PHM	23718
Magmas	23719
Tim16	23719
TIMM16	23719
RAMP	23720
DKFZP586H2123	23720
USP52	23721
KIAA0710	23721
hPAN2	23721
PANDA	23725
PANK	23726
MGC24596	23726
PANK1a	23726
PANK1b	23726
C20orf48	23727
NBIA1	23727
HSS	23727
FLJ11729	23727
PKAN	23727
HARP	23727
FLJ12899	23729
FLJ10782	23730
PANO	23731
LINC01158	23732
linc-Brn1a	23732
linc-POU3F3	23732
MRS1	23733
UNQ2529	23733
PX1	23733
hPANX2	23734
PX2	23734
Px3	23735
PAO	23736
MGC50452	23737
PAP	23738
PAPT	23739
FLJ12972	23740
PAPP-A	23741
PAPPA1	23741
IGFBP-4ase	23741
PAPA	23741
ASBABP2	23741
DIPLA1	23741
PAPPAS	23742
PAPPA-AS	23742
DIPAS	23742
TAF4B	23742
TAF2C2	23742
TAFII105	23742
NCRNA00156	23742
AGU1	23743
PLAC3	23744
PAPPE	23744
PAPP-A2	23744
ATPSK1	23745
PAPSS	23745
ATPSK2	23746
FLJ30002	23748
FLJ20190	23749
MPRG	23749
